ARMA_MAT_TXT_FN008
2200 4
0.000000000000000000e+00	3.756931200000000217e+02	8.765564999999999429e+01	1.133188110000000052e+03
1.987924874943155729e+00	3.760474198012068427e+02	8.765572702877972233e+01	1.135145377175866315e+03
3.975849749886311457e+00	3.763924890773964762e+02	8.765577729722758704e+01	1.137104454361385478e+03
5.963774624829467186e+00	3.767280358361407480e+02	8.765580592406527671e+01	1.139065341336397296e+03
7.951699499772622914e+00	3.770537680850111997e+02	8.765581802801445122e+01	1.141028037880741749e+03
9.939624374715780419e+00	3.773693938315793730e+02	8.765581872779674200e+01	1.142992543774258138e+03
1.192754924965893437e+01	3.776746210834169233e+02	8.765581314213383735e+01	1.144958858796786444e+03
1.391547412460209010e+01	3.779691658749027852e+02	8.765580633706439073e+01	1.146926995330686395e+03
1.590339899954524583e+01	3.782528866858833680e+02	8.765580244370372043e+01	1.148897189405378413e+03
1.789132387448840333e+01	3.785257643334331874e+02	8.765580479022170834e+01	1.150869869126326194e+03
1.987924874943156084e+01	3.787877836105679421e+02	8.765581667869263072e+01	1.152845468841432648e+03
2.186717362437471124e+01	3.790389310053378153e+02	8.765584134201124300e+01	1.154824410275039554e+03
2.385509849931786874e+01	3.792792625324797200e+02	8.765587917547644281e+01	1.156806597359950501e+03
2.584302337426102270e+01	3.795089266837025548e+02	8.765592680012028381e+01	1.158791245317976745e+03
2.783094824920418020e+01	3.797280783532027613e+02	8.765598057566970169e+01	1.160777521689179139e+03
2.981887312414733415e+01	3.799368724351768378e+02	8.765603686185170318e+01	1.162764594013619444e+03
3.180679799909049166e+01	3.801355130914583924e+02	8.765609241197542190e+01	1.164751744671142205e+03
3.379472287403365272e+01	3.803244374975719211e+02	8.765614584081613714e+01	1.166738799181947570e+03
3.578264774897680667e+01	3.805041516491184552e+02	8.765619631292898362e+01	1.168725743481533982e+03
3.777057262391996062e+01	3.806751615518357426e+02	8.765624299294999844e+01	1.170712563529027193e+03
3.975849749886312168e+01	3.808379732114618150e+02	8.765628504551531819e+01	1.172699245283554774e+03
4.174642237380627563e+01	3.809930926337345340e+02	8.765632163526109366e+01	1.174685774704244068e+03
4.373434724874942248e+01	3.811409622892984999e+02	8.765635204369732492e+01	1.176672140718166020e+03
