ARMA_MAT_TXT_FN008
2200 4
0.000000000000000000e+00	3.674820599999999899e+02	8.766646000000000072e+01	1.134972899999999981e+03
1.987924874943155729e+00	3.678680802167976367e+02	8.766876958106995232e+01	1.136913502950068505e+03
3.975849749886311457e+00	3.682538208093153571e+02	8.767072180946399840e+01	1.138853970217850019e+03
5.963774624829467186e+00	3.686385170974467655e+02	8.767222949237576302e+01	1.140794536666740896e+03
7.951699499772622914e+00	3.690214044010857037e+02	8.767320543699887025e+01	1.142735437160136371e+03
9.939624374715780419e+00	3.694017180401257292e+02	8.767356245052681629e+01	1.144676906561431451e+03
1.192754924965893437e+01	3.697786933344606268e+02	8.767321334015332468e+01	1.146619179734022737e+03
1.391547412460209010e+01	3.701515656039839541e+02	8.767207091307192002e+01	1.148562491541305008e+03
1.590339899954524583e+01	3.705195598038125127e+02	8.767016471106649078e+01	1.150506697392974502e+03
1.789132387448840333e+01	3.708818525835239939e+02	8.766806832306154718e+01	1.152449884236614253e+03
1.987924874943156084e+01	3.712376065311547677e+02	8.766651370783877439e+01	1.154389624227849026e+03
2.186717362437471124e+01	3.715860199510236157e+02	8.766618017315298061e+01	1.156323694143150760e+03
2.385509849931786874e+01	3.719268147171476357e+02	8.766697497942847406e+01	1.158252871045363690e+03
2.584302337426102270e+01	3.722601102576629160e+02	8.766821916027593886e+01	1.160180210158595855e+03
2.783094824920418020e+01	3.725860337480664271e+02	8.766922225036800853e+01	1.162108811151704003e+03
2.981887312414733415e+01	3.729044778339098229e+02	8.766963152200580112e+01	1.164040435029919763e+03
3.180679799909049166e+01	3.732148938397735947e+02	8.766972977698766556e+01	1.165974323801030778e+03
3.379472287403365272e+01	3.735166843086007020e+02	8.766987006568737684e+01	1.167909441034164047e+03
3.578264774897680667e+01	3.738092687822857556e+02	8.767036016000723464e+01	1.169844807614732417e+03
3.777057262391996062e+01	3.740922377038314721e+02	8.767105261902204916e+01	1.171780020664650692e+03
3.975849749886312168e+01	3.743652802883363506e+02	8.767153691208278588e+01	1.173715010341050402e+03
4.174642237380627563e+01	3.746280869502675159e+02	8.767139931389969831e+01	1.175649710845036907e+03
4.373434724874942248e+01	3.748803664900452759e+02	8.767034981596773946e+01	1.177584096978139542e+03
4.572227212369257643e+01	3.751219167119556346e+02	8.766869730565949226e+01	1.179518340082937129e+03
4.771019699863573749e+01	3.753525623158279814e+02	8.766693164709687380e+01	1.181452670893568438e+03
4.969812187357889144e+01	3.755721280072095283e+02	8.766554274287625503e+01	1.183387320156798069e+03
5.168604674852204539e+01	3.757804416283708520e+02	8.766501122218656405e+01	1.185322520678846104e+03
5.367397162346520645e+01	3.759774436834279072e+02	8.766548464080102576e+01	1.187258579235502111e+03
5.566189649840836040e+01	3.761632158759964000e+02	8.766669311236972817e+01	1.189195895308881973e+03
5.764982137335151435e+01	3.763378488453105319e+02	8.766834033328571252e+01	1.191134874247898779e+03
5.963774624829466831e+01	3.765014332306043343e+02	8.767012999994207689e+01	1.193075921401462665e+03
6.162567112323782936e+01	3.766540596711120088e+02	8.767176580873186253e+01	1.195019442118485131e+03
6.361359599818098332e+01	3.767958292980993633e+02	8.767296628297381744e+01	1.196965814822108996e+03
6.560152087312414437e+01	3.769269860716536300e+02	8.767365178605399478e+01	1.198915051392932355e+03
6.758944574806730543e+01	3.770478770804069768e+02	8.767388841855698445e+01	1.200866899052091640e+03
6.957737062301045228e+01	3.771588517000349725e+02	8.767374551302718544e+01	1.202821099151468388e+03
7.156529549795361334e+01	3.772602593062132996e+02	8.767329240200908202e+01	1.204777393042946187e+03
7.355322037289676018e+01	3.773524492746173564e+02	8.767259841804700216e+01	1.206735522078406348e+03
7.554114524783992124e+01	3.774357709809228822e+02	8.767173289368535904e+01	1.208695227609730637e+03
