ARMA_MAT_TXT_FN008
5000 4
0.000000000000000000e+00	-1.161345500000000044e+02	2.987190000000000012e+00	4.672305600000000254e+02
1.060335993198639803e+00	-1.168989319757418457e+02	2.987997579073808030e+00	4.664955991699550850e+02
2.120671986397279607e+00	-1.176637220805338302e+02	2.986250451615065415e+00	4.657610716542409364e+02
3.181007979595919188e+00	-1.184289762876051952e+02	2.982257744270254918e+00	4.650270288485699552e+02
4.241343972794559214e+00	-1.191947505556879747e+02	2.976328621002256813e+00	4.642935221340229646e+02
5.301679965993199239e+00	-1.199610129653415527e+02	2.968998447665763596e+00	4.635605141970934255e+02
6.362015959191838377e+00	-1.207274360548927632e+02	2.961563327509622923e+00	4.628276694363660226e+02
7.422351952390478402e+00	-1.214936804262934658e+02	2.955280164936459730e+00	4.620946415885053966e+02
8.482687945589118428e+00	-1.222596790219655247e+02	2.950324945354020567e+00	4.613613667875449664e+02
9.543023938787758453e+00	-1.230254587405552229e+02	2.946497842809748136e+00	4.606278783818134457e+02
1.060335993198639848e+01	-1.237911372135605319e+02	2.943100987419246639e+00	4.598942937406435476e+02
1.166369592518503673e+01	-1.245569604463846218e+02	2.938731693536915657e+00	4.591608490996395631e+02
1.272403191838367675e+01	-1.253231096279311600e+02	2.932400941160843377e+00	4.584277168219430791e+02
1.378436791158231856e+01	-1.260892712186203966e+02	2.926219505837297952e+00	4.576945855916588926e+02
1.484470390478095680e+01	-1.268549348375947119e+02	2.923532137258022523e+00	4.569609517529628988e+02
1.590503989797959505e+01	-1.276200033721162299e+02	2.925150757997291073e+00	4.562267250350831773e+02
1.696537589117823686e+01	-1.283851137779585372e+02	2.927388207236262474e+00	4.554925494198304250e+02
1.802571188437687866e+01	-1.291508897178069333e+02	2.926568458247763349e+00	4.547590532206752982e+02
1.908604787757551691e+01	-1.299171362413304962e+02	2.923383256807797093e+00	4.540260240314214002e+02
2.014638387077415516e+01	-1.306832474411538385e+02	2.920739709497864656e+00	4.532928292351787718e+02
2.120671986397279696e+01	-1.314492265912332130e+02	2.918738586692521952e+00	4.525594979708396295e+02
2.226705585717143521e+01	-1.322154488452929400e+02	2.915663004436375605e+00	4.518264558688655370e+02
2.332739185037007346e+01	-1.329816944787748696e+02	2.912203004173522736e+00	4.510934585513942920e+02
2.438772784356871171e+01	-1.337476391449254720e+02	2.909469757057165484e+00	4.503601427389232299e+02
2.544806383676735351e+01	-1.345134621801543062e+02	2.906429095556400721e+00	4.496266832957081760e+02
2.650839982996599531e+01	-1.352798483153468680e+02	2.899904006862052519e+00	4.488937951911598816e+02
2.756873582316463711e+01	-1.360470008208597505e+02	2.889677038151102551e+00	4.481616913508395896e+02
2.862907181636327181e+01	-1.368142924641482523e+02	2.880365552755384417e+00	4.474297195292898550e+02
2.968940780956191361e+01	-1.375815632582508670e+02	2.872278455868828573e+00	4.466977285633996075e+02
3.074974380276055541e+01	-1.383488091590278373e+02	2.864212044484891084e+00	4.459657312661370838e+02
3.181007979595919011e+01	-1.391155749777596498e+02	2.858140820469744270e+00	4.452332469880643089e+02
3.287041578915783191e+01	-1.398814303354458275e+02	2.856233718031677249e+00	4.444998144558019817e+02
3.393075178235647371e+01	-1.406474883819550712e+02	2.853394187706076224e+00	4.437665847105136550e+02
3.499108777555511551e+01	-1.414148188283793388e+02	2.844815969049788063e+00	4.430346703069840260e+02
3.605142376875375732e+01	-1.421825919523228379e+02	2.834811798889427248e+00	4.423032140222170483e+02
3.711175976195239201e+01	-1.429498125616148627e+02	2.828452529545901761e+00	4.415711866984154881e+02
3.817209575515103381e+01	-1.437164702568866801e+02	2.825580609522602593e+00	4.408385759091577825e+02
3.923243174834967562e+01	-1.444832737279147068e+02	2.822220741680564693e+00	4.401061116385014884e+02
4.029276774154831031e+01	-1.452506958321921786e+02	2.815679452157750617e+00	4.393742812271532330e+02
4.135310373474695211e+01	-1.460182062260103919e+02	2.808707763959149784e+00	4.386425396098627516e+02
4.241343972794559392e+01	-1.467850413849495794e+02	2.805315536626130868e+00	4.379101019966603303e+02
4.347377572114422861e+01	-1.475511486229630407e+02	2.805362725208569774e+00	4.371769258354162844e+02
4.453411171434287041e+01	-1.483174473988238162e+02	2.803034022257179014e+00	4.364439836756748718e+02
4.559444770754150511e+01	-1.490844597237484663e+02	2.794947636596541329e+00	4.357118435596661925e+02
4.665478370074014691e+01	-1.498514198878608283e+02	2.785551236224759197e+00	4.349797578279454342e+02
4.771511969393878871e+01	-1.506173789660556110e+02	2.780391283310390538e+00	4.342467890327369560e+02
4.877545568713742341e+01	-1.513822834654316125e+02	2.779197808341876019e+00	4.335128510344131314e+02
4.983579168033607232e+01	-1.521470029615670967e+02	2.775707584975244391e+00	4.327787352942795565e+02
5.089612767353470701e+01	-1.529117543140069131e+02	2.768311704853996691e+00	4.320446155460285240e+02
5.195646366673334171e+01	-1.536754519266578427e+02	2.764729250879291111e+00	4.313094368947200223e+02
5.301679965993199062e+01	-1.544381997639948736e+02	2.765156142194053146e+00	4.305733139583482512e+02
5.407713565313062531e+01	-1.552008745260955607e+02	2.764821406264478476e+00	4.298371172207989730e+02
5.513747164632927422e+01	-1.559639657516531770e+02	2.761359799098150436e+00	4.291013329040328017e+02
5.619780763952790892e+01	-1.567274883677005732e+02	2.755357550106180664e+00	4.283659763302674151e+02
5.725814363272654361e+01	-1.574914168191683643e+02	2.747556986314457106e+00	4.276310231733656906e+02
5.831847962592519252e+01	-1.582556227138010172e+02	2.738554659764397936e+00	4.268963513200704369e+02
5.937881561912382722e+01	-1.590199271183145697e+02	2.728876130391707289e+00	4.261617905840270168e+02
6.043915161232246192e+01	-1.597840299311133379e+02	2.719648358279034284e+00	4.254270389362520177e+02
6.149948760552111082e+01	-1.605472763992407579e+02	2.713765068481315268e+00	4.246914083134730618e+02
6.255982359871974552e+01	-1.613091879463137843e+02	2.713238060301162324e+00	4.239543921801312081e+02
6.362015959191838022e+01	-1.620709442850013886e+02	2.711795323230795862e+00	4.232172185865441065e+02
6.468049558511702912e+01	-1.628335334989439502e+02	2.704681775059256665e+00	4.224809177283241297e+02
6.574083157831566382e+01	-1.635963824357528154e+02	2.695920681795323848e+00	4.217448912676525765e+02
6.680116757151431273e+01	-1.643588202785886097e+02	2.690059917038325921e+00	4.210084386157881227e+02
6.786150356471294742e+01	-1.651209701371029155e+02	2.686856109952765248e+00	4.202716822855877012e+02
6.892183955791158212e+01	-1.658835229438404895e+02	2.682639151449683457e+00	4.195353334790827375e+02
6.998217555111023103e+01	-1.666469496756515980e+02	2.674723940783090281e+00	4.187998775969019221e+02
