ARMA_MAT_TXT_FN008
5000 4
0.000000000000000000e+00	-1.175073900000000009e+02	2.938029999999999919e+00	4.617010799999999904e+02
1.060468333666733320e+00	-1.182727625514178982e+02	2.932315824283278971e+00	4.609670392422347618e+02
2.120936667333466641e+00	-1.190382725907793144e+02	2.926323748489218612e+00	4.602331493219384697e+02
3.181405001000200183e+00	-1.198039212914438281e+02	2.920222888454399257e+00	4.594994082764454788e+02
4.241873334666933282e+00	-1.205697098267709606e+02	2.914182360015394213e+00	4.587658141430895853e+02
5.302341668333666824e+00	-1.213356393701203331e+02	2.908371279008781229e+00	4.580323649592052107e+02
6.362810002000400367e+00	-1.221017109144980424e+02	2.902952831865363237e+00	4.572990586456482447e+02
7.423278335667133909e+00	-1.228679227168388337e+02	2.898000252322984416e+00	4.565658913562249381e+02
8.483746669333866564e+00	-1.236342709085248543e+02	2.893516893204341134e+00	4.558328578719861071e+02
9.544215003000600106e+00	-1.244007512694859514e+02	2.889501581868517022e+00	4.550999533708916829e+02
1.060468333666733365e+01	-1.251673579754092032e+02	2.885938544830004115e+00	4.543671753801631894e+02
1.166515167033406719e+01	-1.259340846604149533e+02	2.882807079589987165e+00	4.536345222200960734e+02
1.272562000400080073e+01	-1.267009250410720682e+02	2.880085394129002996e+00	4.529019922342118889e+02
1.378608833766753605e+01	-1.274678782209319223e+02	2.877681119155516942e+00	4.521695852358921002e+02
1.484655667133426782e+01	-1.282349519010790573e+02	2.875389245239199809e+00	4.514373033843906455e+02
1.590702500500099958e+01	-1.290021541719601146e+02	2.872997791986209748e+00	4.507051490606498305e+02
1.696749333866773313e+01	-1.297694879250473150e+02	2.870337307930795667e+00	4.499731248068181344e+02
1.802796167233447022e+01	-1.305369522845101642e+02	2.867269159097208586e+00	4.492412332818572622e+02
1.908843000600120021e+01	-1.313045462902733505e+02	2.863655400910175786e+00	4.485094771473490027e+02
2.014889833966793375e+01	-1.320722713693032233e+02	2.859377862344875787e+00	4.477778600203980659e+02
2.120936667333466730e+01	-1.328401379678982721e+02	2.854393085862263035e+00	4.470463891285152727e+02
2.226983500700140439e+01	-1.336081585376521730e+02	2.848677027148665442e+00	4.463150724610787279e+02
2.333030334066813438e+01	-1.343763364139113037e+02	2.842335169841880838e+00	4.455839113692944693e+02
2.439077167433486792e+01	-1.351446597670125698e+02	2.835688469206330442e+00	4.448528961616743231e+02
2.545124000800160147e+01	-1.359131160817815953e+02	2.829066896247714347e+00	4.441220167242047410e+02
2.651170834166833501e+01	-1.366817042430019171e+02	2.822627405831147573e+00	4.433912724121769315e+02
2.757217667533507210e+01	-1.374504320191528279e+02	2.816392125756510545e+00	4.426606699600685033e+02
2.863264500900180209e+01	-1.382193027184768255e+02	2.810376932658754878e+00	4.419302116784193686e+02
2.969311334266853564e+01	-1.389882925343790419e+02	2.804582185655762672e+00	4.411998732022566401e+02
3.075358167633526918e+01	-1.397573679479404234e+02	2.799002685611351460e+00	4.404696206116464623e+02
3.181405001000199917e+01	-1.405264954605631829e+02	2.793633146726794969e+00	4.397394200128790658e+02
3.287451834366873271e+01	-1.412956452923370421e+02	2.788459234988572621e+00	4.390092418793014417e+02
3.393498667733546625e+01	-1.420647947607184847e+02	2.783449347254321804e+00	4.382790650190848396e+02
3.499545501100220690e+01	-1.428339222106729665e+02	2.778569964081019084e+00	4.375488691798755099e+02
3.605592334466894044e+01	-1.436030105508749557e+02	2.773788084723066927e+00	4.368186341493654936e+02
3.711639167833566688e+01	-1.443720468916604887e+02	2.769071185983064343e+00	4.360883397521162124e+02
3.817686001200240042e+01	-1.451410185000301567e+02	2.764386762469623449e+00	4.353579658140635615e+02
